,Game Title,Genre
6403,Volume,3D
6404,Volume,Action
6405,Volume,Platformer
6406,Devil's Third,Shooter
6407,Devil's Third,Third-Person
6408,Devil's Third,3D
6409,Devil's Third,Action
6410,Tales from the Borderlands: A Telltale Game Series,Adventure
6411,The Bridge,Puzzle
6412,Until Dawn,Adventure
6413,Until Dawn,3D
6414,Until Dawn,Third-Person
6415,Dragon Age: Inquisition,3D
6416,Dragon Age: Inquisition,Role-Playing
6417,Dragon Age: Inquisition,Action
6418,Dragon Age: Inquisition,Third-Person
6419,Dragon Age: Inquisition,Adventure
6420,Gears of War,Action
6421,Gears of War,Third-Person
6422,Gears of War,Shooter
6423,Gears of War,3D
6424,Metal Gear Solid V: The Phantom Pain,Action
6425,Metal Gear Solid V: The Phantom Pain,Adventure
6426,Danganronpa Another Episode: Ultra Despair Girls,Action
6427,Danganronpa Another Episode: Ultra Despair Girls,Adventure
6428,LBX: Little Battlers eXperience,Action
6429,Madden NFL 16,Simulation
6430,Madden NFL 16,Sports
6431,Madden NFL 16,Team-Based
6432,Madden NFL 16,Football (American)
6433,ZombiU,Shooter
6434,ZombiU,3D
6435,ZombiU,Action
6436,ZombiU,First-Person
6437,Mega Man Legacy Collection,Compilation
6438,Disney Infinity 3.0 Edition,Action
6439,Disney Infinity 3.0 Edition,Adventure
6440,Dishonored,Action
6441,Dishonored,Adventure
6442,Mad Max,Action
6443,Mad Max,Adventure
6444,Sorcerer King,Strategy
6445,Toy Soldiers: War Chest,Strategy
6446,Super Mario Maker,2D
6447,Super Mario Maker,Platformer
6448,Super Mario Maker,Action
6449,Tearaway,Adventure
6450,Pillars of Eternity,Role-Playing
6451,Forza Motorsport 6,Driving/Racing
6452,Forza Motorsport 6,Simulation
6453,Pro Evolution Soccer 2016,Soccer
6454,Pro Evolution Soccer 2016,Sports
6455,Pro Evolution Soccer 2016,Team-Based
6456,Pro Evolution Soccer 2016,Simulation
6457,NHL 16,Team-Based
6458,NHL 16,Hockey
6459,NHL 16,Simulation
6460,NHL 16,Sports
6461,Satellite Reign,Real-Time
6462,Satellite Reign,Strategy
6463,SOMA,Action
6464,SOMA,Adventure
6465,SOMA,Survival
6466,SOMA,3D
6467,Shadowrun: Hong Kong,Role-Playing
6468,World of Warships,Action
6469,Act of Aggression,Strategy
6470,Act of Aggression,Real-Time
6471,Skylanders SuperChargers,Action
6472,Skylanders SuperChargers,3D
6473,Skylanders SuperChargers,Platformer
6474,Destiny,Action
6475,Destiny,Shooter
6476,Destiny,First-Person
6477,Destiny,3D
6478,Destiny,Role-Playing
6479,FIFA 16,Team-Based
6480,FIFA 16,Simulation
6481,FIFA 16,Soccer
6482,FIFA 16,Sports
6483,Blood Bowl 2,Sports
6484,Afro Samurai 2: Revenge of Kuma Volume One,Action
6485,Afro Samurai 2: Revenge of Kuma Volume One,Beat-'Em-Up
6486,Afro Samurai 2: Revenge of Kuma Volume One,2D
6487,Uncharted: The Nathan Drake Collection,Action
6488,Uncharted: The Nathan Drake Collection,Adventure
6489,NBA 2K16,Basketball
6490,NBA 2K16,Simulation
6491,NBA 2K16,Sports
6492,NBA 2K16,Team-Based
6493,The Beginner's Guide,Adventure
6494,Armello,Trivia/Board Game
6495,Cities: Skylines,Management
6496,Cities: Skylines,Strategy
6497,Rock Band 4,Music/Rhythm
6498,Tony Hawk's Pro Skater 5,Skateboarding/Skating
6499,Tony Hawk's Pro Skater 5,Sports
6500,Sid Meier's Civilization: Beyond Earth,Strategy
6501,Sid Meier's Civilization: Beyond Earth,Turn-Based
6502,Dragon Quest Heroes: The World Tree's Woe and the Blight Below,Action
6503,Dragon Quest Heroes: The World Tree's Woe and the Blight Below,Beat-'Em-Up
6504,Dragon Quest Heroes: The World Tree's Woe and the Blight Below,3D
6505,The Witcher 3: Wild Hunt,Action
6506,The Witcher 3: Wild Hunt,Role-Playing
6507,Elite: Dangerous,Simulation
6508,Grand Ages: Medieval,Real-Time
6509,Grand Ages: Medieval,Strategy
6510,Chibi-Robo! Zip Lash,Platformer
6511,Chibi-Robo! Zip Lash,Action
6512,Chibi-Robo! Zip Lash,2D
6513,Runbow,Action
6514,Transformers: Devastation,3D
6515,Transformers: Devastation,Action
6516,Transformers: Devastation,Beat-'Em-Up
6517,Fatal Frame: Maiden of Black Water,Survival
6518,Fatal Frame: Maiden of Black Water,3D
6519,Fatal Frame: Maiden of Black Water,Action
6520,Fatal Frame: Maiden of Black Water,Adventure
6521,Minecraft: Story Mode - A Telltale Games Series,Adventure
6522,Prison Architect,Management
6523,Prison Architect,Strategy
6524,NBA Live 16,Team-Based
6525,NBA Live 16,Basketball
6526,NBA Live 16,Simulation
6527,NBA Live 16,Sports
6528,Jotun,Action
6529,Animal Crossing: Happy Home Designer,Simulation
6530,Tales from the Borderlands: A Telltale Game Series,Adventure
6531,Guitar Hero Live,Music/Rhythm
6532,Life is Strange,Adventure
6533,Life is Strange,Action
6534,The Legend of Legacy,Role-Playing
6535,The Legend of Zelda: Tri Force Heroes,Action
6536,The Legend of Zelda: Tri Force Heroes,Adventure
6537,Mushroom 11,Platformer
6538,Mushroom 11,2D
6539,Mushroom 11,Action
6540,Assassin's Creed Syndicate,Action
6541,Assassin's Creed Syndicate,Adventure
6542,Tales of Zestiria,Role-Playing
6543,Tales of Zestiria,Action
6544,Halo 5: Guardians,First-Person
6545,Halo 5: Guardians,Shooter
6546,Halo 5: Guardians,3D
6547,Halo 5: Guardians,Action
6548,The Park,Adventure
6549,The Park,Survival
6550,The Park,3D
6551,The Park,Action
6552,Armikrog,Adventure
6553,Sword Coast Legends,Role-Playing
6554,Minecraft: Story Mode - A Telltale Games Series,Adventure
6555,Need for Speed,Driving/Racing
6556,Need for Speed,Simulation
6557,Call of Duty: Black Ops 3,First-Person
6558,Call of Duty: Black Ops 3,Shooter
6559,Call of Duty: Black Ops 3,3D
6560,Call of Duty: Black Ops 3,Action
6561,Yo-Kai Watch,Management
6562,Yo-Kai Watch,Role-Playing
6563,Downwell,Action
6564,Rise of the Tomb Raider,Adventure
6565,Rise of the Tomb Raider,Action
6566,Fallout 4,VR
6567,Fallout 4,Role-Playing
6568,WWE 2K16,Wrestling
6569,WWE 2K16,Fighting
6570,WWE 2K16,Action
6571,Warhammer: End Times - Vermintide,First-Person
6572,Warhammer: End Times - Vermintide,Shooter
6573,Warhammer: End Times - Vermintide,Tactical
6574,Warhammer: End Times - Vermintide,Action
6575,Football Manager 2016,Soccer
6576,Football Manager 2016,Sports
6577,Football Manager 2016,Team-Based
6578,Football Manager 2016,Management
6579,Read Only Memories,Adventure
6580,Star Wars Battlefront,First-Person
6581,Star Wars Battlefront,Shooter
6582,Star Wars Battlefront,Tactical
6583,Star Wars Battlefront,Action
6584,Game of Thrones: A Telltale Games Series,Adventure
6585,Mario Tennis: Ultra Smash,Tennis
6586,Mario Tennis: Ultra Smash,Sports
6587,Starcraft II: Legacy of the Void,Strategy
6588,Starcraft II: Legacy of the Void,Real-Time
6589,Undertale,Role-Playing
6590,Bloodborne,Role-Playing
6591,Bloodborne,Action
6592,Anno 2205,Management
6593,Anno 2205,Strategy
6594,Minecraft: Story Mode - A Telltale Games Series,Adventure
6595,Skyshine's Bedlam,Strategy
6596,Skyshine's Bedlam,Turn-Based
6597,The Crew,Simulation
6598,The Crew,Driving/Racing
6599,Xenoblade Chronicles X,Role-Playing
6600,Xenoblade Chronicles X,Action
6601,Just Cause 3,Action
6602,Just Cause 3,Adventure
6603,Tom Clancy's Rainbow Six Siege,Shooter
6604,Tom Clancy's Rainbow Six Siege,Tactical
6605,Tom Clancy's Rainbow Six Siege,Action
6606,Tom Clancy's Rainbow Six Siege,First-Person
6607,Yakuza 5,Action
6608,Yakuza 5,Adventure
6609,Beyond: Two Souls,Adventure
6610,Beyond: Two Souls,3D
6611,Beyond: Two Souls,Third-Person
6612,Amplitude,Music/Rhythm
6613,Assassin's Creed Chronicles: India,Adventure
6614,Assassin's Creed Chronicles: India,Action
6615,Oxenfree,Action
6616,Oxenfree,Adventure
6617,"That Dragon, Cancer",Adventure
6618,Fat Princess Adventures,Role-Playing
6619,Fat Princess Adventures,Action
6620,Resident Evil 0,3D
6621,Resident Evil 0,Action
6622,Resident Evil 0,Adventure
6623,Resident Evil 0,Survival
6624,DiRT Rally,Simulation
6625,DiRT Rally,Driving/Racing
6626,King's Quest,Adventure
6627,Homeworld: Deserts of Kharak,Real-Time
6628,Homeworld: Deserts of Kharak,Strategy
6629,The Witness,3D
6630,The Witness,Adventure
6631,The Witness,First-Person
6632,The Witness,VR
6633,Minecraft: Story Mode - A Telltale Games Series,Adventure
6634,SteamWorld Heist,Strategy
6635,SteamWorld Heist,Turn-Based
6636,Final Fantasy Explorers,Action
6637,Final Fantasy Explorers,Role-Playing
6638,Gravity Rush,Adventure
6639,Gravity Rush,Action
6640,This War of Mine: The Little Ones,Real-Time
6641,This War of Mine: The Little Ones,Strategy
6642,Tharsis,Trivia/Board Game
6643,Bombshell,Action
6644,Bombshell,Role-Playing
6645,Mario & Luigi: Paper Jam,Role-Playing
6646,LEGO Marvel's Avengers,Action
6647,LEGO Marvel's Avengers,Adventure
6648,Hard West,Strategy
6649,Hard West,Turn-Based
6650,XCOM 2,Strategy
6651,XCOM 2,Turn-Based
6652,The Deadly Tower of Monsters,Action
6653,The Deadly Tower of Monsters,Adventure
6654,Blade & Soul,Role-Playing
6655,Blade & Soul,MMO
6656,The Mean Greens: Plastic Warfare,Shooter
6657,The Mean Greens: Plastic Warfare,Third-Person
6658,The Mean Greens: Plastic Warfare,3D
6659,The Mean Greens: Plastic Warfare,Action
6660,Devilian,MMO
6661,Devilian,Role-Playing
6662,Unravel,Action
6663,Unravel,Platformer
6664,Unravel,2D
6665,Firewatch,3D
6666,Firewatch,Adventure
6667,Firewatch,First-Person
6668,Darkest Dungeon,Role-Playing
6669,Layers of Fear,First-Person
6670,Layers of Fear,3D
6671,Layers of Fear,Adventure
6672,Fire Emblem Fates,Turn-Based
6673,Fire Emblem Fates,Strategy
6674,Dying Light,Adventure
6675,Dying Light,Survival
6676,Dying Light,3D
6677,Dying Light,Action
6678,Fire Emblem Fates,Turn-Based
6679,Fire Emblem Fates,Strategy
6680,Fire Emblem Fates,Turn-Based
6681,Fire Emblem Fates,Strategy
6682,Plants vs Zombies: Garden Warfare 2,Action
6683,Plants vs Zombies: Garden Warfare 2,Shooter
6684,Plants vs Zombies: Garden Warfare 2,Tactical
6685,Plants vs Zombies: Garden Warfare 2,Third-Person
6686,Far Cry Primal,3D
6687,Far Cry Primal,Action
6688,Far Cry Primal,First-Person
6689,Far Cry Primal,Shooter
6690,The Walking Dead: Michonne - A Telltale Miniseries,Adventure
6691,The Walking Dead: Michonne - A Telltale Miniseries,3D
6692,The Walking Dead: Michonne - A Telltale Miniseries,Third-Person
6693,Street Fighter V,2D
6694,Street Fighter V,Action
6695,Street Fighter V,Fighting
6696,Assassin's Creed Chronicles: Russia,Action
6697,Assassin's Creed Chronicles: Russia,Adventure
6698,Arslan: The Warriors of Legend,3D
6699,Arslan: The Warriors of Legend,Action
6700,Arslan: The Warriors of Legend,Beat-'Em-Up
6701,The Flame in the Flood,Adventure
6702,The Flame in the Flood,Action
6703,SUPERHOT,Action
6704,SUPERHOT,First-Person
6705,SUPERHOT,Shooter
6706,SUPERHOT,Tactical
6707,The Legend of Zelda: Twilight Princess,Action
6708,The Legend of Zelda: Twilight Princess,Adventure
6709,Pillars of Eternity,Role-Playing
6710,Fortified,Third-Person
6711,Fortified,3D
6712,Fortified,Action
6713,Fortified,Shooter
6714,Klaus,Action
6715,Klaus,2D
6716,Klaus,Platformer
6717,Gears of War,3D
6718,Gears of War,Action
6719,Gears of War,Shooter
6720,Gears of War,Third-Person
6721,Devil Daggers,First-Person
6722,Devil Daggers,Shooter
6723,Devil Daggers,3D
6724,Devil Daggers,Action
6725,Heavy Rain,Adventure
6726,Heavy Rain,3D
6727,Heavy Rain,Third-Person
6728,Naruto Shippuden: Ultimate Ninja Storm 4,Fighting
6729,Naruto Shippuden: Ultimate Ninja Storm 4,3D
6730,Naruto Shippuden: Ultimate Ninja Storm 4,Action
6731,Project X Zone 2,Strategy
6732,Project X Zone 2,Turn-Based
6733,Hitman,Adventure
6734,Hitman,Action
6735,Dariusburst: Chronicle Saviours,Shoot-'Em-Up
6736,Dariusburst: Chronicle Saviours,2D
6737,Dariusburst: Chronicle Saviours,Action
6738,Tom Clancy's The Division,Shooter
6739,Tom Clancy's The Division,Third-Person
6740,Tom Clancy's The Division,3D
6741,Tom Clancy's The Division,Action
6742,Pokken Tournament,Fighting
6743,Pokken Tournament,3D
6744,Pokken Tournament,Action
6745,Casey Powell Lacrosse 16,Sports
6746,Shardlight,Adventure
6747,EA Sports UFC 2,Boxing
6748,EA Sports UFC 2,Sports
6749,Hyrule Warriors,3D
6750,Hyrule Warriors,Beat-'Em-Up
6751,Hyrule Warriors,Action
6752,Cities: Skylines,Management
6753,Cities: Skylines,Strategy
6754,Moon Hunters,Action
6755,Moon Hunters,Role-Playing
6756,Republique Remastered,Adventure
6757,Republique Remastered,Action
6758,Galactic Civilizations III,Strategy
6759,Galactic Civilizations III,Turn-Based
6760,ADR1FT,Adventure
6761,ADR1FT,3D
6762,ADR1FT,Survival
6763,ADR1FT,Action
6764,ADR1FT,VR
6765,Trackmania Turbo,Arcade
6766,Trackmania Turbo,Driving/Racing
6767,Trackmania Turbo,VR
6768,Samorost 3,Adventure
6769,Ashes of the Singularity,Strategy
6770,Ashes of the Singularity,Real-Time
6771,Severed,Action
6772,Severed,Adventure
6773,The Walking Dead: Michonne - A Telltale Miniseries,Third-Person
6774,The Walking Dead: Michonne - A Telltale Miniseries,3D
6775,The Walking Dead: Michonne - A Telltale Miniseries,Adventure
6776,Hitman,Adventure
6777,Hitman,Action
6778,P.O.L.L.E.N,3D
6779,P.O.L.L.E.N,Adventure
6780,P.O.L.L.E.N,First-Person
6781,Offworld Trading Company,Management
6782,Offworld Trading Company,Strategy
6783,"Invisible, Inc.",Strategy
6784,"Invisible, Inc.",Turn-Based
6785,Uncharted 4: A Thief's End,Adventure
6786,Uncharted 4: A Thief's End,Action
6787,Chronos,Action
6788,Chronos,Adventure
6789,Battleborn,3D
6790,Battleborn,Action
6791,Battleborn,First-Person
6792,Battleborn,Shooter
6793,Galak-Z: The Dimensional,Shoot-'Em-Up
6794,Galak-Z: The Dimensional,2D
6795,Galak-Z: The Dimensional,Action
6796,Alienation,3D
6797,Alienation,Action
6798,Alienation,Shooter
6799,Alienation,Third-Person
6800,The Magic Circle,3D
6801,The Magic Circle,Adventure
6802,The Magic Circle,First-Person
6803,Soft Body,Action
6804,Soft Body,Puzzle
6805,TASTEE: Lethal Tactics,Strategy
6806,TASTEE: Lethal Tactics,Turn-Based
6807,Stellaris,Strategy
6808,DOOM,First-Person
6809,DOOM,Shooter
6810,DOOM,3D
6811,DOOM,Action
6812,Homefront: The Revolution,Shooter
6813,Homefront: The Revolution,3D
6814,Homefront: The Revolution,Action
6815,Homefront: The Revolution,First-Person
6816,Total War: WARHAMMER,Turn-Based
6817,Total War: WARHAMMER,Strategy
6818,Party Hard,Action
6819,Shadow of the Beast,Adventure
6820,Shadow of the Beast,Action
6821,Hitman GO,VR
6822,Hitman GO,Strategy
6823,Hitman GO,Turn-Based
6824,Overwatch,Action
6825,Overwatch,First-Person
6826,Overwatch,Shooter
6827,Overwatch,Tactical
6828,Fallout 4,Role-Playing
6829,Fallout 4,VR
6830,Kirby: Planet Robobot,Platformer
6831,Kirby: Planet Robobot,Action
6832,Kirby: Planet Robobot,2D
6833,Teenage Mutant Ninja Turtles: Mutants in Manhattan,Beat-'Em-Up
6834,Teenage Mutant Ninja Turtles: Mutants in Manhattan,3D
6835,Teenage Mutant Ninja Turtles: Mutants in Manhattan,Action
6836,The Witcher 3: Wild Hunt,Role-Playing
6837,The Witcher 3: Wild Hunt,Action
6838,Duelyst,Strategy
6839,Duelyst,Turn-Based
6840,Odin Sphere Leifthrasir,Action
6841,Odin Sphere Leifthrasir,Role-Playing
6842,Mirror's Edge Catalyst,Adventure
6843,Mirror's Edge Catalyst,Action
6844,Edge of Nowhere,Action
6845,Edge of Nowhere,Adventure
6846,Edge of Nowhere,VR
6847,Excubitor,Action
6848,Sherlock Holmes: The Devil's Daughter,Adventure
6849,Tropico 5,Management
6850,Tropico 5,Strategy
6851,Dangerous Golf,Arcade
6852,Dangerous Golf,Golf
6853,Dangerous Golf,Sports
6854,Hearts of Iron IV,Strategy
6855,Hearts of Iron IV,Real-Time
6856,Mighty No. 9,Platformer
6857,Mighty No. 9,2D
6858,Mighty No. 9,Action
6859,Tokyo Mirage Sessions #FE,Role-Playing
6860,The Way,Platformer
6861,The Way,2D
6862,The Way,Action
6863,Trials of the Blood Dragon,Platformer
6864,Trials of the Blood Dragon,2D
6865,Trials of the Blood Dragon,Action
6866,Star Ocean: Integrity and Faithlessness,Role-Playing
6867,INSIDE,2D
6868,INSIDE,Action
6869,INSIDE,Platformer
6870,LEGO Star Wars: The Force Awakens,Action
6871,LEGO Star Wars: The Force Awakens,Adventure
6872,Umbrella Corps,Shooter
6873,Umbrella Corps,Tactical
6874,Umbrella Corps,Third-Person
6875,Umbrella Corps,Action
6876,The Solus Project,Action
6877,Zero Escape: Zero Time Dilemma,Adventure
6878,Tom Clancy's The Division,Action
6879,Tom Clancy's The Division,Shooter
6880,Tom Clancy's The Division,Third-Person
6881,Tom Clancy's The Division,3D
6882,Dead by Daylight,Action
6883,Dead by Daylight,Adventure
6884,Dead by Daylight,Survival
6885,Dead by Daylight,3D
6886,Duskers,Strategy
6887,Space Run Galaxy,Real-Time
6888,Space Run Galaxy,Strategy
6889,I Get This Call Every Day,Simulation
6890,7th Dragon III Code: VFD,Role-Playing
6891,Asemblance,3D
6892,Asemblance,Adventure
6893,Asemblance,First-Person
6894,7 Days to Die,Shooter
6895,7 Days to Die,Action
6896,7 Days to Die,First-Person
6897,7 Days to Die,3D
6898,7 Days to Die,VR
6899,Song of the Deep,Adventure
6900,Song of the Deep,Action
6901,Furi,Fighting
6902,Furi,3D
6903,Furi,Action
6904,Breached,First-Person
6905,Breached,3D
6906,Breached,Adventure
6907,Monster Hunter Generations,Action
6908,Monster Hunter Generations,Role-Playing
6909,Pokemon GO,Management
6910,Pokemon GO,Role-Playing
6911,Videoball,Sports
6912,The Technomancer,Role-Playing
6913,Ghostbusters,Shooter
6914,Ghostbusters,2D
6915,Ghostbusters,Action
6916,Ghostbusters,Fixed-Screen
6917,Brigador,Action
6918,I Am Setsuna,Role-Playing
6919,The Assembly,Miscellaneous
6920,Headlander,Platformer
6921,Headlander,2D
6922,Headlander,Action
6923,Quadrilateral Cowboy,Simulation
6924,Necropolis,Action
6925,Necropolis,Adventure
6926,God Eater Resurrection,Action
6927,God Eater Resurrection,Role-Playing
6928,Batman: The Telltale Series,Adventure
6929,ABZU,3D
6930,ABZU,Adventure
6931,ABZU,Third-Person
6932,This Is the Police,Simulation
6933,Kentucky Route Zero,Adventure
6934,No Man's Sky,Action
6935,No Man's Sky,Adventure
6936,Bound,Action
6937,Bound,3D
6938,Bound,Platformer
6939,Deus Ex GO,Strategy
6940,Deus Ex GO,Turn-Based
6941,Deus Ex: Mankind Divided,Action
6942,Deus Ex: Mankind Divided,Adventure
6943,The King of Fighters XIV,Action
6944,The King of Fighters XIV,2D
6945,The King of Fighters XIV,Fighting
6946,Metroid Prime: Federation Force,3D
6947,Metroid Prime: Federation Force,Action
6948,Metroid Prime: Federation Force,First-Person
6949,Metroid Prime: Federation Force,Shooter
6950,Madden NFL 17,Team-Based
6951,Madden NFL 17,Football (American)
6952,Madden NFL 17,Simulation
6953,Madden NFL 17,Sports
6954,Attack on Titan,Action
6955,Attack on Titan,Beat-'Em-Up
6956,Attack on Titan,3D
6957,JoJo's Bizarre Adventure: Eyes of Heaven,3D
6958,JoJo's Bizarre Adventure: Eyes of Heaven,Action
6959,JoJo's Bizarre Adventure: Eyes of Heaven,Fighting
6960,Alone With You,Adventure
6961,Master of Orion,Strategy
6962,Master of Orion,Turn-Based
6963,Obduction,Adventure
6964,Obduction,First-Person
6965,Obduction,3D
6966,Valley,Action
6967,Valley,Adventure
6968,Grow Up,Action
6969,Grow Up,Adventure
6970,Mother Russia Bleeds,2D
6971,Mother Russia Bleeds,Action
6972,Mother Russia Bleeds,Beat-'Em-Up
6973,F1 2016,Driving/Racing
6974,F1 2016,Simulation
6975,Phoenix Wright: Ace Attorney - Spirit of Justice,Adventure
6976,NHL 17,Sports
6977,NHL 17,Team-Based
6978,NHL 17,Hockey
6979,NHL 17,Simulation
6980,The Final Station,Action
6981,The Final Station,Adventure
6982,ReCore,Adventure
6983,ReCore,Action
6984,The Tomorrow Children,Strategy
6985,The Tomorrow Children,Real-Time
6986,Shin Megami Tensei IV: Apocalypse,Role-Playing
6987,Worms W.M.D,Strategy
6988,Worms W.M.D,Turn-Based
6989,Pac-Man Championship Edition 2,Action
6990,Pac-Man Championship Edition 2,Arcade
6991,RIVE,Platformer
6992,RIVE,2D
6993,RIVE,Action
6994,Batman: The Telltale Series,Adventure
6995,Forza Horizon 3,Driving/Racing
6996,Forza Horizon 3,Simulation
6997,God Eater 2,Action
6998,God Eater 2,Role-Playing
6999,Pro Evolution Soccer 2017,Team-Based
7000,Pro Evolution Soccer 2017,Simulation
7001,Pro Evolution Soccer 2017,Soccer
7002,Pro Evolution Soccer 2017,Sports
7003,NBA 2K17,Simulation
7004,NBA 2K17,Sports
7005,NBA 2K17,Team-Based
7006,NBA 2K17,Basketball
7007,Destiny,Action
